customer_id,application_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,applicant_age,gender,number_of_dependents,residential_address,loan_status,fraud_type
CUST09092,APP009092,2023-01-14,Personal Loan,97351,48,11.17,Travel,Unemployed,47986,652,5338,0.4112,Mortgaged,36,Male,1,City_10,Approved,None
CUST09093,APP009093,2023-01-14,Education Loan,207011,84,8.02,Other,Salaried,74408,587,11504,0.4546,Owned,21,Other,0,City_40,Declined,None
CUST09094,APP009094,2023-01-14,Business Loan,657696,360,14.19,Debt Consolidation,Self-Employed,10000,782,6705,0.9705,Mortgaged,35,Female,0,City_14,Declined,None
CUST09095,APP009095,2023-01-14,Home Loan,130611,84,10.45,Travel,Unemployed,99821,777,13920,0.4394,Rented,33,Other,2,City_38,Fraudulent - Undetected,None
CUST09096,APP009096,2023-01-14,Education Loan,242427,84,8.22,Debt Consolidation,Self-Employed,64264,692,7118,0.4108,Mortgaged,21,Other,3,City_33,Approved,None
CUST09097,APP009097,2023-01-15,Personal Loan,174942,240,14.31,Travel,Retired,94007,578,6120,0.3651,Mortgaged,21,Other,3,City_29,Declined,None
CUST09098,APP009098,2023-01-15,Personal Loan,282469,24,9.46,Debt Consolidation,Retired,37850,581,4447,0.4175,Owned,30,Other,4,City_8,Declined,None
CUST09099,APP009099,2023-01-15,Personal Loan,177762,360,12.1,Other,Unemployed,72596,688,12885,0.4775,Rented,52,Female,3,City_33,Fraudulent - Undetected,Identity Theft
CUST09100,APP009100,2023-01-15,Car Loan,263513,180,8.51,Home Purchase,Salaried,62129,640,3141,0.3506,Rented,40,Male,0,City_3,Fraudulent - Undetected,Income Falsification
CUST09101,APP009101,2023-01-15,Home Loan,192217,180,12.54,Education,Student,80442,652,2091,0.326,Owned,30,Female,4,City_9,Approved,None
CUST09102,APP009102,2023-01-15,Personal Loan,458269,12,14.33,Business,Salaried,54155,761,1473,0.3272,Owned,29,Male,3,City_13,Approved,None
CUST09103,APP009103,2023-01-15,Business Loan,312245,24,14.4,Other,Self-Employed,71830,738,14047,0.4956,Mortgaged,41,Other,2,City_6,Approved,None
CUST09104,APP009104,2023-01-15,Business Loan,149554,48,8.38,Medical,Self-Employed,87554,790,5589,0.3638,Owned,38,Other,0,City_36,Fraudulent - Undetected,Income Falsification
CUST09105,APP009105,2023-01-15,Business Loan,426119,60,12.88,Travel,Student,43720,600,5336,0.422,Owned,44,Male,0,City_38,Declined,None
CUST09106,APP009106,2023-01-15,Education Loan,156260,60,12.15,Education,Unemployed,66056,652,7081,0.4072,Owned,55,Male,3,City_5,Approved,None
CUST09107,APP009107,2023-01-15,Business Loan,65387,84,13.11,Travel,Retired,12803,740,3993,0.6119,Rented,48,Male,2,City_6,Fraudulent - Undetected,None
CUST09108,APP009108,2023-01-15,Home Loan,299543,120,9.83,Debt Consolidation,Unemployed,77562,715,1945,0.3251,Mortgaged,48,Other,2,City_15,Approved,None
CUST09109,APP009109,2023-01-15,Business Loan,586089,12,10.31,Business,Student,108866,802,1752,0.3161,Mortgaged,36,Female,1,City_31,Fraudulent - Undetected,None
CUST09110,APP009110,2023-01-15,Education Loan,50000,120,9.89,Travel,Unemployed,28889,713,1617,0.356,Mortgaged,21,Female,0,City_36,Approved,None
CUST09111,APP009111,2023-01-15,Business Loan,100351,84,12.87,Education,Salaried,57715,827,0,0.3,Owned,21,Female,0,City_33,Approved,None
CUST09112,APP009112,2023-01-15,Car Loan,412878,60,13.16,Education,Salaried,82012,723,5235,0.3638,Rented,42,Female,3,City_7,Approved,None
CUST09113,APP009113,2023-01-15,Home Loan,203651,84,9.25,Other,Student,60785,764,0,0.3,Mortgaged,31,Other,3,City_19,Approved,None
CUST09114,APP009114,2023-01-15,Personal Loan,391792,180,11.51,Travel,Salaried,64127,654,7197,0.4122,Rented,54,Female,2,City_2,Approved,None
CUST09115,APP009115,2023-01-15,Business Loan,174376,84,8.38,Medical,Salaried,50225,681,8344,0.4661,Rented,52,Male,0,City_34,Approved,None
CUST09116,APP009116,2023-01-15,Education Loan,321294,60,7.59,Medical,Retired,49296,752,2589,0.3525,Mortgaged,38,Male,3,City_48,Approved,None
CUST09117,APP009117,2023-01-15,Home Loan,561671,84,11.77,Home Purchase,Student,57832,809,6346,0.4097,Rented,32,Male,2,City_36,Approved,None
CUST09118,APP009118,2023-01-15,Business Loan,120811,240,13.38,Home Purchase,Self-Employed,61041,738,7906,0.4295,Rented,28,Male,0,City_35,Fraudulent - Detected,Identity Theft
CUST09119,APP009119,2023-01-15,Car Loan,453564,12,13.85,Home Purchase,Unemployed,30463,673,11018,0.6617,Mortgaged,53,Female,1,City_37,Declined,None
CUST09120,APP009120,2023-01-15,Personal Loan,401956,36,11.84,Debt Consolidation,Self-Employed,58349,790,3440,0.359,Owned,39,Male,0,City_36,Approved,None
CUST09121,APP009121,2023-01-16,Education Loan,76613,36,13.16,Medical,Self-Employed,99213,504,0,0.3,Mortgaged,30,Female,1,City_5,Declined,None
CUST09122,APP009122,2023-01-16,Business Loan,383835,240,10.33,Home Purchase,Retired,49521,566,1377,0.3278,Owned,36,Female,0,City_26,Declined,None
CUST09123,APP009123,2023-01-16,Business Loan,310920,36,13.63,Medical,Retired,29068,734,0,0.3,Owned,35,Other,2,City_21,Declined,None
CUST09124,APP009124,2023-01-16,Car Loan,313664,84,12.92,Travel,Salaried,56214,681,6906,0.4229,Owned,55,Other,0,City_25,Approved,None
CUST09125,APP009125,2023-01-16,Education Loan,350477,240,9.66,Travel,Self-Employed,42134,728,0,0.3,Mortgaged,39,Male,3,City_45,Declined,None
CUST09126,APP009126,2023-01-16,Home Loan,247445,360,11.68,Travel,Student,26541,685,990,0.3373,Rented,38,Male,2,City_49,Declined,None
CUST09127,APP009127,2023-01-16,Education Loan,310514,60,7.86,Education,Unemployed,63479,725,5047,0.3795,Mortgaged,24,Male,1,City_25,Approved,None
CUST09128,APP009128,2023-01-16,Personal Loan,336217,360,8.53,Medical,Salaried,42242,614,687,0.3163,Mortgaged,42,Male,0,City_12,Declined,None
CUST09129,APP009129,2023-01-16,Car Loan,411908,240,14.13,Business,Student,44382,725,1558,0.3351,Rented,38,Female,1,City_38,Declined,None
CUST09130,APP009130,2023-01-16,Personal Loan,70925,240,7.57,Travel,Salaried,63835,759,8316,0.4303,Rented,43,Female,3,City_46,Approved,None
CUST09131,APP009131,2023-01-16,Business Loan,493632,84,8.92,Home Purchase,Student,21670,777,520,0.324,Mortgaged,38,Male,2,City_6,Declined,None
CUST09132,APP009132,2023-01-16,Car Loan,126706,180,8.47,Travel,Salaried,16460,841,3170,0.4926,Owned,34,Male,1,City_7,Declined,None
CUST09133,APP009133,2023-01-16,Education Loan,414244,240,12.39,Medical,Unemployed,76771,699,8715,0.4135,Rented,38,Female,4,City_8,Approved,None
CUST09134,APP009134,2023-01-16,Car Loan,311916,240,8.24,Business,Student,11729,701,3509,0.5992,Owned,30,Other,0,City_30,Declined,None
CUST09135,APP009135,2023-01-16,Home Loan,107826,180,7.64,Business,Salaried,35583,558,14615,0.7107,Owned,39,Female,1,City_20,Declined,None
CUST09136,APP009136,2023-01-16,Education Loan,379221,48,14.01,Debt Consolidation,Unemployed,15004,637,9381,0.9252,Owned,50,Other,4,City_41,Declined,None
CUST09137,APP009137,2023-01-16,Education Loan,158189,180,13.61,Travel,Unemployed,47846,664,9594,0.5005,Mortgaged,46,Male,4,City_13,Approved,None
CUST09138,APP009138,2023-01-16,Personal Loan,460319,24,10.01,Education,Unemployed,70701,764,0,0.3,Rented,35,Female,3,City_16,Approved,None
CUST09139,APP009139,2023-01-16,Home Loan,193374,36,8.2,Education,Salaried,62808,631,4607,0.3734,Rented,35,Other,1,City_24,Declined,None
CUST09140,APP009140,2023-01-16,Home Loan,75752,240,12.25,Other,Student,119796,743,3863,0.3322,Owned,43,Female,3,City_17,Approved,None
CUST09141,APP009141,2023-01-16,Home Loan,530076,360,13.68,Business,Retired,87172,679,3370,0.3387,Rented,41,Other,0,City_13,Approved,None
CUST09142,APP009142,2023-01-16,Personal Loan,327198,48,14.32,Medical,Retired,36721,665,2856,0.3778,Mortgaged,37,Male,2,City_36,Declined,None
CUST09143,APP009143,2023-01-16,Car Loan,430078,24,8.41,Other,Student,30073,699,4461,0.4483,Owned,32,Male,4,City_20,Declined,None
CUST09144,APP009144,2023-01-16,Business Loan,172279,36,11.7,Medical,Unemployed,127667,648,0,0.3,Owned,29,Male,1,City_12,Declined,None
CUST09145,APP009145,2023-01-17,Car Loan,50000,120,10.51,Business,Salaried,86564,645,1292,0.3149,Rented,28,Female,0,City_21,Declined,None
CUST09146,APP009146,2023-01-17,Car Loan,551280,240,8.6,Other,Self-Employed,74734,543,11731,0.457,Mortgaged,36,Other,1,City_38,Declined,None
CUST09147,APP009147,2023-01-17,Education Loan,299035,120,13.16,Other,Self-Employed,61871,660,2857,0.3462,Owned,41,Other,4,City_37,Approved,None
CUST09148,APP009148,2023-01-17,Car Loan,373702,180,12.98,Home Purchase,Unemployed,66838,641,2384,0.3357,Mortgaged,21,Other,2,City_21,Declined,None
CUST09149,APP009149,2023-01-17,Education Loan,398489,36,14.25,Home Purchase,Student,22948,638,4739,0.5065,Mortgaged,45,Male,0,City_21,Declined,None
CUST09150,APP009150,2023-01-17,Personal Loan,249691,120,8.1,Education,Salaried,63925,713,5127,0.3802,Rented,27,Male,4,City_35,Approved,None
CUST09151,APP009151,2023-01-17,Business Loan,333934,12,9.17,Travel,Student,61780,732,0,0.3,Mortgaged,31,Male,0,City_33,Approved,None
CUST09152,APP009152,2023-01-17,Home Loan,539092,84,13.29,Home Purchase,Unemployed,37396,698,5563,0.4488,Mortgaged,35,Female,1,City_6,Declined,None
CUST09153,APP009153,2023-01-17,Car Loan,295133,36,10.27,Home Purchase,Salaried,46536,759,7192,0.4545,Mortgaged,41,Other,4,City_49,Approved,None
CUST09154,APP009154,2023-01-17,Car Loan,441315,24,10.83,Home Purchase,Retired,97879,726,7351,0.3751,Mortgaged,53,Other,4,City_5,Approved,None
CUST09155,APP009155,2023-01-17,Education Loan,50000,48,11.78,Other,Student,56870,656,1245,0.3219,Rented,33,Other,4,City_29,Approved,None
CUST09156,APP009156,2023-01-17,Home Loan,468564,240,10.36,Home Purchase,Student,111779,642,11164,0.3999,Mortgaged,48,Female,2,City_21,Declined,None
CUST09157,APP009157,2023-01-17,Home Loan,71699,84,7.75,Home Purchase,Unemployed,16483,705,10710,0.9498,Owned,33,Female,4,City_3,Declined,None
CUST09158,APP009158,2023-01-17,Car Loan,451411,240,11.73,Travel,Student,46946,725,10358,0.5206,Owned,51,Female,0,City_12,Declined,None
CUST09159,APP009159,2023-01-17,Personal Loan,358594,180,9.1,Debt Consolidation,Unemployed,21318,791,8151,0.6824,Rented,37,Female,4,City_47,Declined,None
CUST09160,APP009160,2023-01-17,Business Loan,285611,60,14.28,Home Purchase,Retired,29764,775,3608,0.4212,Mortgaged,23,Female,2,City_11,Approved,None
CUST09161,APP009161,2023-01-17,Home Loan,285061,180,12.33,Medical,Unemployed,39294,636,5017,0.4277,Mortgaged,30,Male,2,City_13,Declined,None
CUST09162,APP009162,2023-01-17,Personal Loan,262090,24,13.38,Debt Consolidation,Unemployed,67882,671,10694,0.4575,Mortgaged,38,Female,1,City_13,Approved,None
CUST09163,APP009163,2023-01-17,Car Loan,176899,180,14.18,Education,Salaried,66670,733,0,0.3,Rented,35,Male,0,City_42,Approved,None
CUST09164,APP009164,2023-01-17,Home Loan,269103,12,7.94,Travel,Student,43017,765,2076,0.3483,Rented,27,Other,3,City_14,Approved,None
CUST09165,APP009165,2023-01-17,Home Loan,631208,36,8.54,Home Purchase,Unemployed,10000,755,6836,0.9836,Mortgaged,24,Other,0,City_15,Declined,None
CUST09166,APP009166,2023-01-17,Personal Loan,495346,120,13.16,Business,Unemployed,96942,674,4089,0.3422,Rented,45,Other,3,City_25,Approved,None
CUST09167,APP009167,2023-01-17,Home Loan,169349,48,13.69,Education,Salaried,52855,579,3398,0.3643,Rented,21,Male,0,City_40,Declined,None
CUST09168,APP009168,2023-01-17,Personal Loan,340153,120,7.53,Debt Consolidation,Salaried,32092,600,11504,0.6585,Mortgaged,43,Female,4,City_22,Declined,None
CUST09169,APP009169,2023-01-18,Personal Loan,314396,12,14.12,Debt Consolidation,Student,66873,701,8342,0.4247,Mortgaged,27,Female,3,City_46,Approved,None
CUST09170,APP009170,2023-01-18,Personal Loan,278655,120,10.68,Travel,Salaried,65111,707,8846,0.4359,Mortgaged,56,Female,0,City_16,Approved,None
CUST09171,APP009171,2023-01-18,Car Loan,149583,36,10.74,Travel,Student,51933,592,1909,0.3368,Owned,21,Male,1,City_9,Declined,None
CUST09172,APP009172,2023-01-18,Car Loan,366884,24,13.65,Home Purchase,Student,63713,683,2780,0.3436,Rented,21,Male,2,City_13,Approved,None
CUST09173,APP009173,2023-01-18,Business Loan,426910,240,9.53,Medical,Self-Employed,31124,730,6603,0.5122,Owned,33,Male,0,City_9,Declined,None
CUST09174,APP009174,2023-01-18,Car Loan,174915,24,11.58,Travel,Self-Employed,78997,587,6731,0.3852,Owned,48,Female,0,City_19,Declined,None
CUST09175,APP009175,2023-01-18,Personal Loan,593331,36,9.84,Debt Consolidation,Unemployed,35078,768,12399,0.6535,Owned,59,Female,2,City_19,Declined,None
CUST09176,APP009176,2023-01-18,Home Loan,528300,36,8.29,Education,Student,44860,649,6484,0.4445,Mortgaged,47,Male,3,City_12,Declined,None
CUST09177,APP009177,2023-01-18,Business Loan,382224,48,10.01,Education,Student,76220,780,11635,0.4527,Mortgaged,39,Female,3,City_10,Approved,None
CUST09178,APP009178,2023-01-18,Business Loan,115242,120,8.71,Education,Self-Employed,90098,637,7602,0.3844,Mortgaged,28,Male,4,City_13,Declined,None
CUST09179,APP009179,2023-01-18,Home Loan,360211,120,11.15,Travel,Salaried,99644,597,4083,0.341,Mortgaged,30,Other,4,City_4,Declined,None
CUST09180,APP009180,2023-01-18,Car Loan,342296,240,11.21,Home Purchase,Salaried,86394,643,1890,0.3219,Mortgaged,31,Female,4,City_1,Fraudulent - Detected,Identity Theft
CUST09181,APP009181,2023-01-18,Business Loan,376973,360,10.56,Debt Consolidation,Salaried,51898,672,8215,0.4583,Rented,33,Female,1,City_15,Approved,None
CUST09182,APP009182,2023-01-18,Home Loan,538569,180,8.72,Other,Student,21474,648,3529,0.4643,Rented,35,Other,2,City_2,Declined,None
CUST09183,APP009183,2023-01-18,Car Loan,273603,84,8.33,Travel,Self-Employed,95126,662,4545,0.3478,Rented,39,Other,3,City_8,Approved,None
CUST09184,APP009184,2023-01-18,Personal Loan,607173,84,8.23,Travel,Retired,94267,706,1699,0.318,Rented,32,Male,1,City_1,Approved,None
CUST09185,APP009185,2023-01-18,Education Loan,360975,60,8.29,Medical,Self-Employed,43200,666,5015,0.4161,Rented,39,Other,4,City_45,Declined,None
CUST09186,APP009186,2023-01-18,Personal Loan,256430,24,9.56,Education,Unemployed,83029,674,7374,0.3888,Rented,41,Other,2,City_29,Approved,None
CUST09187,APP009187,2023-01-18,Business Loan,659906,84,7.51,Debt Consolidation,Salaried,51695,543,3381,0.3654,Mortgaged,27,Female,4,City_23,Declined,None
CUST09188,APP009188,2023-01-18,Car Loan,424483,84,7.94,Education,Salaried,97531,711,2149,0.322,Rented,25,Female,0,City_49,Approved,None
CUST09189,APP009189,2023-01-18,Education Loan,231789,60,10.79,Home Purchase,Student,47128,672,5267,0.4118,Owned,48,Female,4,City_39,Approved,None
CUST09190,APP009190,2023-01-18,Car Loan,312632,84,8.78,Home Purchase,Unemployed,109466,808,6870,0.3628,Rented,39,Other,2,City_47,Approved,None
CUST09191,APP009191,2023-01-18,Business Loan,395284,60,9.34,Travel,Self-Employed,79653,604,4961,0.3623,Mortgaged,36,Male,3,City_41,Declined,None
CUST09192,APP009192,2023-01-18,Education Loan,277370,48,9.97,Home Purchase,Student,104938,535,12571,0.4198,Mortgaged,23,Male,2,City_17,Declined,None
CUST09193,APP009193,2023-01-19,Personal Loan,320086,36,7.78,Debt Consolidation,Retired,48405,729,5402,0.4116,Rented,45,Other,3,City_13,Declined,None
CUST09194,APP009194,2023-01-19,Business Loan,177419,12,9.04,Travel,Salaried,70125,707,7066,0.4008,Mortgaged,37,Female,2,City_15,Approved,None
CUST09195,APP009195,2023-01-19,Business Loan,50000,48,12.94,Debt Consolidation,Retired,35768,599,8533,0.5386,Mortgaged,52,Female,2,City_8,Declined,None
CUST09196,APP009196,2023-01-19,Home Loan,315962,240,9.89,Education,Salaried,81099,557,6586,0.3812,Rented,39,Other,3,City_32,Declined,None
CUST09197,APP009197,2023-01-19,Home Loan,321004,120,8.8,Home Purchase,Salaried,82476,802,1131,0.3137,Owned,35,Female,0,City_7,Approved,None
CUST09198,APP009198,2023-01-19,Education Loan,379067,120,8.88,Home Purchase,Unemployed,119925,793,1695,0.3141,Rented,31,Male,2,City_48,Fraudulent - Undetected,Identity Theft
CUST09199,APP009199,2023-01-19,Personal Loan,213571,120,14.39,Travel,Unemployed,72050,481,581,0.3081,Mortgaged,53,Female,2,City_13,Declined,None
CUST09200,APP009200,2023-01-19,Personal Loan,98916,48,8.54,Other,Student,78102,643,0,0.3,Owned,47,Female,1,City_45,Declined,None
CUST09201,APP009201,2023-01-19,Car Loan,155201,120,13.84,Education,Unemployed,48229,813,6092,0.4263,Owned,40,Male,4,City_15,Approved,None
CUST09202,APP009202,2023-01-19,Home Loan,458345,24,8.06,Business,Salaried,73534,641,9961,0.4355,Owned,47,Other,1,City_18,Declined,None
CUST09203,APP009203,2023-01-19,Education Loan,200008,180,13.62,Business,Self-Employed,50502,640,7871,0.4559,Owned,41,Male,2,City_46,Declined,None
CUST09204,APP009204,2023-01-19,Home Loan,233687,360,11.05,Home Purchase,Salaried,62896,657,7818,0.4243,Mortgaged,21,Female,2,City_17,Approved,None
CUST09205,APP009205,2023-01-19,Business Loan,253137,180,11.76,Other,Self-Employed,64362,590,897,0.3139,Mortgaged,47,Female,2,City_47,Declined,None
CUST09206,APP009206,2023-01-19,Personal Loan,207108,240,9.22,Home Purchase,Unemployed,51192,543,6972,0.4362,Rented,45,Male,0,City_43,Declined,None
CUST09207,APP009207,2023-01-19,Education Loan,196018,60,13.79,Debt Consolidation,Retired,61573,764,7117,0.4156,Owned,27,Other,1,City_17,Approved,None
CUST09208,APP009208,2023-01-19,Personal Loan,169331,360,11.61,Home Purchase,Retired,50617,532,11702,0.5312,Rented,43,Female,4,City_45,Declined,None
CUST09209,APP009209,2023-01-19,Business Loan,510098,180,12.23,Travel,Unemployed,50506,699,6348,0.4257,Owned,29,Male,0,City_4,Approved,None
CUST09210,APP009210,2023-01-19,Business Loan,402015,24,11.4,Debt Consolidation,Retired,86916,750,11954,0.4375,Rented,33,Male,3,City_35,Approved,None
CUST09211,APP009211,2023-01-19,Car Loan,487173,360,8.38,Debt Consolidation,Self-Employed,64385,563,5498,0.3854,Owned,39,Female,2,City_14,Declined,None
CUST09212,APP009212,2023-01-19,Car Loan,517400,360,13.35,Travel,Retired,68676,606,6791,0.3989,Owned,38,Female,0,City_39,Declined,None
CUST09213,APP009213,2023-01-19,Education Loan,50000,180,8.79,Travel,Self-Employed,23567,777,9659,0.7099,Rented,37,Male,3,City_44,Declined,None
CUST09214,APP009214,2023-01-19,Business Loan,351518,360,9.54,Education,Unemployed,70586,722,6001,0.385,Mortgaged,21,Other,2,City_41,Approved,None
CUST09215,APP009215,2023-01-19,Car Loan,212073,240,12.19,Other,Unemployed,73260,630,0,0.3,Mortgaged,38,Other,0,City_15,Declined,None
CUST09216,APP009216,2023-01-19,Business Loan,467521,84,8.15,Travel,Retired,50041,776,1028,0.3205,Mortgaged,54,Other,2,City_22,Approved,None
CUST09217,APP009217,2023-01-20,Car Loan,188779,84,14.03,Education,Salaried,112125,776,15658,0.4396,Rented,40,Other,1,City_30,Approved,None
CUST09218,APP009218,2023-01-20,Home Loan,141877,48,8.37,Medical,Student,10000,701,5399,0.8399,Rented,36,Male,2,City_28,Declined,None
CUST09219,APP009219,2023-01-20,Personal Loan,84893,180,12.17,Medical,Retired,79609,607,7778,0.3977,Owned,44,Female,4,City_29,Declined,None
CUST09220,APP009220,2023-01-20,Business Loan,254598,120,11.95,Other,Unemployed,77820,646,738,0.3095,Rented,39,Male,4,City_47,Declined,None
CUST09221,APP009221,2023-01-20,Education Loan,437241,240,12.39,Business,Unemployed,73539,702,6360,0.3865,Owned,33,Other,2,City_28,Approved,None
CUST09222,APP009222,2023-01-20,Education Loan,338425,12,10.53,Business,Unemployed,64405,664,10320,0.4602,Mortgaged,47,Male,0,City_2,Approved,None
CUST09223,APP009223,2023-01-20,Education Loan,119602,360,10.18,Home Purchase,Student,73766,755,0,0.3,Mortgaged,40,Other,3,City_31,Approved,None
CUST09224,APP009224,2023-01-20,Personal Loan,622898,180,14.34,Business,Student,81704,557,5835,0.3714,Owned,42,Male,3,City_9,Fraudulent - Undetected,None
CUST09225,APP009225,2023-01-20,Business Loan,397430,180,13.22,Medical,Salaried,41852,560,5803,0.4387,Owned,36,Male,4,City_24,Declined,None
CUST09226,APP009226,2023-01-20,Education Loan,416611,240,10.9,Debt Consolidation,Student,67479,694,6293,0.3933,Owned,37,Other,4,City_35,Approved,None
CUST09227,APP009227,2023-01-20,Personal Loan,492754,120,8.78,Debt Consolidation,Unemployed,55417,640,13467,0.543,Mortgaged,45,Other,0,City_16,Declined,None
CUST09228,APP009228,2023-01-20,Home Loan,53967,240,13.73,Home Purchase,Retired,32655,629,3950,0.421,Owned,32,Male,1,City_28,Declined,None
CUST09229,APP009229,2023-01-20,Home Loan,163284,360,12.04,Business,Student,77929,538,3115,0.34,Owned,61,Other,4,City_24,Fraudulent - Detected,None
CUST09230,APP009230,2023-01-20,Personal Loan,423451,180,8.45,Business,Unemployed,45890,681,4301,0.3937,Rented,32,Female,4,City_45,Declined,None
CUST09231,APP009231,2023-01-20,Car Loan,178389,240,8.78,Medical,Retired,22553,675,14470,0.9416,Owned,31,Female,2,City_32,Declined,None
CUST09232,APP009232,2023-01-20,Personal Loan,258747,240,11.29,Business,Student,46522,732,5634,0.4211,Rented,48,Other,1,City_19,Declined,None
CUST09233,APP009233,2023-01-20,Business Loan,288338,12,11.03,Medical,Student,40027,685,7314,0.4827,Mortgaged,37,Other,1,City_46,Declined,None
CUST09234,APP009234,2023-01-20,Car Loan,108389,36,10.36,Other,Self-Employed,85711,669,0,0.3,Rented,43,Male,4,City_10,Approved,None
CUST09235,APP009235,2023-01-20,Business Loan,245877,84,10.49,Debt Consolidation,Student,63829,774,5450,0.3854,Owned,53,Male,2,City_10,Fraudulent - Undetected,None
CUST09236,APP009236,2023-01-20,Education Loan,437175,120,8.71,Education,Student,94559,575,4308,0.3456,Mortgaged,42,Other,0,City_5,Declined,None
CUST09237,APP009237,2023-01-20,Home Loan,409418,48,9.29,Business,Salaried,43336,722,5370,0.4239,Owned,41,Other,3,City_31,Declined,None
CUST09238,APP009238,2023-01-20,Car Loan,466952,360,10.95,Home Purchase,Unemployed,81854,546,3712,0.3453,Rented,32,Female,4,City_30,Declined,None
CUST09239,APP009239,2023-01-20,Business Loan,451481,24,7.95,Other,Self-Employed,130990,612,0,0.3,Owned,29,Male,3,City_36,Declined,None
CUST09240,APP009240,2023-01-20,Business Loan,360881,48,9.97,Home Purchase,Student,68900,582,3909,0.3567,Owned,22,Male,3,City_28,Declined,None
CUST09241,APP009241,2023-01-21,Car Loan,349001,84,8.97,Travel,Unemployed,81541,742,11035,0.4353,Mortgaged,30,Female,3,City_1,Approved,None
CUST09242,APP009242,2023-01-21,Home Loan,337999,48,8.72,Other,Student,77337,674,5495,0.3711,Rented,33,Other,4,City_24,Approved,None
CUST09243,APP009243,2023-01-21,Business Loan,205942,360,8.53,Business,Salaried,24448,678,0,0.3,Mortgaged,30,Male,0,City_16,Declined,None
CUST09244,APP009244,2023-01-21,Business Loan,145508,24,8.48,Travel,Salaried,74645,591,302,0.304,Rented,35,Other,1,City_32,Declined,None
CUST09245,APP009245,2023-01-21,Education Loan,196560,240,8.62,Medical,Unemployed,67661,656,6123,0.3905,Rented,33,Male,2,City_45,Approved,None
CUST09246,APP009246,2023-01-21,Home Loan,251095,12,10.12,Home Purchase,Retired,53506,618,753,0.3141,Mortgaged,46,Other,1,City_7,Declined,None
CUST09247,APP009247,2023-01-21,Personal Loan,201626,360,8.21,Travel,Student,37899,710,5935,0.4566,Mortgaged,24,Male,2,City_45,Declined,None
CUST09248,APP009248,2023-01-21,Car Loan,362074,120,13.78,Travel,Retired,77349,600,10000,0.4293,Rented,47,Other,1,City_21,Declined,None
CUST09249,APP009249,2023-01-21,Home Loan,330284,240,10.99,Home Purchase,Unemployed,35689,786,6889,0.493,Mortgaged,44,Female,4,City_14,Approved,None
CUST09250,APP009250,2023-01-21,Home Loan,346398,36,11.03,Other,Self-Employed,113341,545,1074,0.3095,Mortgaged,28,Female,4,City_2,Declined,None
CUST09251,APP009251,2023-01-21,Education Loan,352711,84,8.98,Other,Self-Employed,62854,615,5683,0.3904,Mortgaged,25,Male,3,City_39,Declined,None
CUST09252,APP009252,2023-01-21,Car Loan,479349,240,13.57,Home Purchase,Student,29417,814,7968,0.5709,Mortgaged,43,Female,2,City_9,Approved,None
CUST09253,APP009253,2023-01-21,Personal Loan,298714,240,13.3,Education,Student,47150,645,2094,0.3444,Rented,43,Other,0,City_47,Declined,None
CUST09254,APP009254,2023-01-21,Education Loan,451255,48,7.74,Education,Self-Employed,53046,574,680,0.3128,Mortgaged,30,Other,4,City_1,Declined,None
CUST09255,APP009255,2023-01-21,Home Loan,377487,180,12.63,Debt Consolidation,Salaried,120309,697,4642,0.3386,Mortgaged,24,Male,2,City_31,Approved,None
CUST09256,APP009256,2023-01-21,Personal Loan,469445,180,8.79,Business,Student,37885,641,11201,0.5957,Mortgaged,33,Other,4,City_35,Declined,None
CUST09257,APP009257,2023-01-21,Education Loan,542194,120,11.39,Debt Consolidation,Unemployed,57094,613,1060,0.3186,Mortgaged,21,Other,0,City_43,Declined,None
CUST09258,APP009258,2023-01-21,Personal Loan,386497,84,13.59,Education,Student,46554,592,3252,0.3699,Mortgaged,43,Female,2,City_5,Fraudulent - Undetected,Identity Theft
CUST09259,APP009259,2023-01-21,Home Loan,315565,36,14.04,Other,Unemployed,72481,900,236,0.3033,Owned,31,Other,3,City_17,Approved,None
CUST09260,APP009260,2023-01-21,Education Loan,314596,48,8.79,Other,Self-Employed,46952,659,1986,0.3423,Owned,39,Male,2,City_3,Declined,None
CUST09261,APP009261,2023-01-21,Business Loan,229475,240,14.08,Medical,Student,31523,525,4477,0.442,Mortgaged,55,Female,0,City_3,Declined,None
CUST09262,APP009262,2023-01-21,Personal Loan,224434,360,7.99,Education,Salaried,55117,799,4409,0.38,Owned,34,Other,3,City_34,Approved,None
CUST09263,APP009263,2023-01-21,Home Loan,435317,120,13.87,Education,Unemployed,52515,728,0,0.3,Owned,44,Other,4,City_43,Approved,None
CUST09264,APP009264,2023-01-21,Education Loan,155449,180,12.91,Education,Salaried,45193,618,4076,0.3902,Owned,35,Male,3,City_42,Declined,None
CUST09265,APP009265,2023-01-22,Personal Loan,542215,84,13.9,Medical,Unemployed,46529,605,12059,0.5592,Owned,33,Male,4,City_42,Declined,None
CUST09266,APP009266,2023-01-22,Home Loan,277241,12,10.06,Medical,Retired,89617,733,5569,0.3621,Mortgaged,53,Male,0,City_42,Approved,None
CUST09267,APP009267,2023-01-22,Personal Loan,729311,240,14.09,Other,Salaried,52006,660,4021,0.3773,Owned,32,Male,1,City_43,Approved,None
