customer_id,application_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,applicant_age,gender,number_of_dependents,residential_address,loan_status,fraud_type,avg_spend,total_spend,txn_count,past_fraud_count,high_risk_flag
CUST08202,APP008202,2022-12-08,Business Loan,472955,24,11.31,Medical,Student,60309,778,9763,0.4619,Mortgaged,33,Male,1,City_13,Approved,0,3484.4714285714285,24391.3,7,0,0
CUST08203,APP008203,2022-12-08,Education Loan,50000,48,11.37,Other,Self-Employed,65271,636,10870,0.4665,Mortgaged,24,Female,2,City_34,Declined,0,2803.276,42049.14,15,0,0
CUST08204,APP008204,2022-12-08,Education Loan,53578,24,10.8,Travel,Student,86145,615,2964,0.3344,Rented,24,Male,2,City_45,Declined,0,3330.5103448275863,96584.8,29,0,0
CUST08205,APP008205,2022-12-08,Personal Loan,457622,180,13.81,Education,Retired,48064,648,1901,0.3396,Owned,38,Female,4,City_46,Declined,0,3069.8217391304347,70605.9,23,0,0
CUST08206,APP008206,2022-12-08,Education Loan,588009,120,9.19,Other,Self-Employed,25640,644,0,0.3,Mortgaged,27,Male,1,City_13,Declined,0,2806.669,28066.69,10,0,0
CUST08207,APP008207,2022-12-08,Business Loan,256408,120,11.72,Education,Student,61744,728,0,0.3,Mortgaged,37,Female,1,City_12,Approved,0,3218.4365384615385,83679.35,26,0,0
CUST08208,APP008208,2022-12-08,Business Loan,292970,360,10.37,Other,Salaried,67699,555,1862,0.3275,Rented,39,Other,4,City_36,Declined,0,3420.082692307692,88922.15,26,0,0
CUST08209,APP008209,2022-12-09,Home Loan,436241,36,13.62,Debt Consolidation,Salaried,53428,593,9301,0.4741,Mortgaged,40,Female,0,City_21,Declined,0,3632.5270370370367,98078.23,27,0,0
CUST08210,APP008210,2022-12-09,Home Loan,343417,60,8.43,Travel,Salaried,96843,707,6807,0.3703,Mortgaged,52,Female,0,City_31,Approved,0,2898.316923076923,37678.12,13,0,0
CUST08211,APP008211,2022-12-09,Business Loan,244017,12,8.08,Debt Consolidation,Retired,10000,729,9232,1.2232,Mortgaged,51,Male,1,City_47,Declined,0,3216.975185185185,86858.33,27,0,0
CUST08212,APP008212,2022-12-09,Home Loan,227181,360,14.45,Home Purchase,Retired,88001,731,7777,0.3884,Mortgaged,40,Male,1,City_3,Approved,0,3128.8217857142854,87607.01,28,0,0
CUST08213,APP008213,2022-12-09,Home Loan,64980,48,11.54,Travel,Student,79778,617,5003,0.3627,Rented,45,Other,0,City_16,Declined,0,2999.664117647059,50994.29,17,0,0
CUST08214,APP008214,2022-12-09,Personal Loan,334941,48,13.88,Home Purchase,Student,71419,601,5380,0.3753,Owned,42,Other,3,City_2,Fraudulent - Undetected,Income Falsification,3576.3671428571433,75103.71,21,8,1
CUST08215,APP008215,2022-12-09,Car Loan,286212,12,10.36,Other,Unemployed,10000,639,7151,1.0151,Mortgaged,53,Male,3,City_2,Declined,0,2749.176,41237.64,15,0,0
CUST08216,APP008216,2022-12-09,Home Loan,234323,120,11.73,Education,Student,92097,699,4107,0.3446,Owned,40,Other,2,City_47,Approved,0,3056.188421052632,58067.58,19,0,0
CUST08217,APP008217,2022-12-09,Car Loan,149727,60,12.36,Other,Self-Employed,34339,798,6268,0.4825,Mortgaged,47,Female,1,City_48,Fraudulent - Undetected,Identity Theft,2573.58625,41177.38,16,5,1
CUST08218,APP008218,2022-12-09,Home Loan,164920,12,14.4,Debt Consolidation,Self-Employed,47307,516,6447,0.4363,Mortgaged,60,Male,0,City_34,Declined,0,3061.6384000000003,76540.96,25,0,0
CUST08219,APP008219,2022-12-09,Car Loan,392756,60,8.29,Home Purchase,Retired,55735,662,5973,0.4072,Rented,42,Other,4,City_27,Approved,0,3069.7620689655173,89023.1,29,0,0
CUST08220,APP008220,2022-12-09,Education Loan,432249,180,8.37,Travel,Retired,70185,573,2731,0.3389,Owned,33,Female,4,City_26,Declined,0,2874.263333333334,68982.32,24,0,0
CUST08221,APP008221,2022-12-09,Car Loan,250932,360,11.16,Business,Retired,75985,547,10353,0.4363,Owned,34,Other,3,City_11,Declined,0,2744.5,30189.5,11,0,0
CUST08222,APP008222,2022-12-09,Car Loan,235128,180,7.89,Medical,Retired,82321,757,10298,0.4251,Mortgaged,31,Other,0,City_43,Approved,0,3096.640740740741,83609.3,27,0,0
CUST08223,APP008223,2022-12-09,Education Loan,171952,24,12.59,Debt Consolidation,Salaried,80396,723,0,0.3,Owned,46,Male,3,City_22,Approved,0,3750.156,93753.9,25,0,0
CUST08224,APP008224,2022-12-09,Education Loan,440523,12,14.44,Other,Salaried,66323,715,0,0.3,Rented,42,Other,3,City_3,Approved,0,2663.5115789473684,50606.72,19,0,0
CUST08225,APP008225,2022-12-09,Home Loan,304649,24,13.18,Debt Consolidation,Student,70398,753,3234,0.3459,Owned,35,Female,1,City_10,Approved,0,3691.8510714285717,103371.83,28,0,0
CUST08226,APP008226,2022-12-09,Home Loan,355185,84,9.36,Other,Salaried,32731,641,1798,0.3549,Rented,54,Other,1,City_44,Declined,0,2653.405,31840.86,12,0,0
CUST08227,APP008227,2022-12-09,Car Loan,353770,60,13.1,Business,Unemployed,41224,645,0,0.3,Owned,34,Male,0,City_33,Declined,0,2473.565714285714,17314.96,7,0,0
CUST08228,APP008228,2022-12-09,Business Loan,253844,48,11.9,Debt Consolidation,Salaried,82386,854,3495,0.3424,Mortgaged,39,Male,2,City_1,Approved,0,3448.2595238095237,72413.45,21,0,0
CUST08229,APP008229,2022-12-09,Car Loan,125195,180,8.34,Home Purchase,Retired,80930,660,10708,0.4323,Rented,30,Male,1,City_33,Approved,0,3163.0433333333335,47445.65,15,0,0
CUST08230,APP008230,2022-12-09,Business Loan,150580,60,11.46,Debt Consolidation,Student,78094,738,6828,0.3874,Owned,37,Female,2,City_15,Approved,0,2924.4744444444445,78960.81,27,0,0
CUST08231,APP008231,2022-12-09,Education Loan,469182,48,13.78,Medical,Self-Employed,47139,680,8276,0.4756,Mortgaged,30,Female,3,City_10,Declined,0,2916.7868,72919.67,25,0,0
CUST08232,APP008232,2022-12-09,Car Loan,191147,180,9.53,Business,Unemployed,82762,532,10290,0.4243,Rented,37,Other,3,City_30,Declined,0,2695.3300000000004,37734.62,14,0,0
CUST08233,APP008233,2022-12-10,Home Loan,238445,12,12.11,Business,Unemployed,30968,516,8085,0.5611,Mortgaged,28,Male,0,City_13,Declined,0,3018.2863636363636,33201.15,11,0,0
CUST08234,APP008234,2022-12-10,Personal Loan,129841,240,7.79,Home Purchase,Self-Employed,86933,633,4338,0.3499,Rented,33,Male,0,City_48,Declined,0,2347.727083333333,56345.45,24,0,0
CUST08235,APP008235,2022-12-10,Home Loan,117590,24,13.34,Education,Self-Employed,53478,764,9673,0.4809,Rented,31,Male,3,City_38,Fraudulent - Detected,0,2864.0,14320.0,5,1,1
CUST08236,APP008236,2022-12-10,Personal Loan,184625,180,8.94,Debt Consolidation,Retired,102104,743,1804,0.3177,Rented,32,Other,2,City_26,Approved,0,3174.298888888889,28568.690000000002,9,0,0
CUST08237,APP008237,2022-12-10,Business Loan,553261,240,11.76,Education,Salaried,21963,753,0,0.3,Rented,29,Other,2,City_25,Declined,0,3116.088666666667,46741.33,15,0,0
CUST08238,APP008238,2022-12-10,Home Loan,398705,360,11.17,Education,Salaried,104085,601,10596,0.4018,Rented,35,Male,3,City_33,Declined,0,2329.2469565217393,53572.68,23,0,0
CUST08239,APP008239,2022-12-10,Car Loan,220981,180,11.34,Debt Consolidation,Unemployed,50963,809,11150,0.5188,Rented,21,Other,4,City_42,Approved,0,3933.3793333333333,59000.69,15,0,0
CUST08240,APP008240,2022-12-10,Personal Loan,462431,240,9.28,Education,Salaried,50513,602,3366,0.3666,Owned,45,Other,4,City_15,Declined,0,3657.2729411764703,62173.64,17,0,0
CUST08241,APP008241,2022-12-10,Education Loan,277155,48,11.41,Medical,Salaried,64870,697,2862,0.3441,Mortgaged,41,Male,2,City_26,Approved,0,2235.1025,17880.82,8,0,0
CUST08242,APP008242,2022-12-10,Car Loan,503151,24,11.72,Medical,Self-Employed,42573,679,7233,0.4699,Mortgaged,41,Female,4,City_26,Declined,0,3315.247083333333,79565.93,24,0,0
CUST08243,APP008243,2022-12-10,Home Loan,631759,36,10.48,Other,Self-Employed,58191,666,614,0.3106,Rented,36,Other,1,City_45,Approved,0,2376.1296153846156,61779.37,26,0,0
CUST08244,APP008244,2022-12-10,Education Loan,454224,180,11.93,Travel,Self-Employed,41559,787,4039,0.3972,Owned,51,Other,0,City_45,Approved,0,3124.161923076923,81228.20999999999,26,0,0
CUST08245,APP008245,2022-12-10,Education Loan,314182,60,8.84,Education,Self-Employed,42473,623,5938,0.4398,Rented,31,Other,0,City_17,Declined,0,1782.4971428571428,12477.48,7,0,0
CUST08246,APP008246,2022-12-10,Education Loan,404896,48,11.09,Medical,Salaried,72172,572,2235,0.331,Mortgaged,21,Other,4,City_30,Declined,0,3716.451904761905,78045.49,21,0,0
CUST08247,APP008247,2022-12-10,Education Loan,302260,36,12.52,Travel,Self-Employed,37460,681,9397,0.5509,Owned,41,Other,3,City_16,Declined,0,3299.9139999999998,49498.71,15,0,0
CUST08248,APP008248,2022-12-10,Car Loan,50000,36,10.08,Home Purchase,Self-Employed,40795,648,6028,0.4478,Owned,57,Other,1,City_46,Fraudulent - Detected,0,3779.840588235294,64257.29,17,2,1
CUST08249,APP008249,2022-12-10,Business Loan,201806,360,10.38,Education,Student,25680,900,4454,0.4734,Mortgaged,52,Female,4,City_42,Approved,0,3169.046,79226.15,25,0,0
CUST08250,APP008250,2022-12-10,Education Loan,157261,360,8.65,Education,Retired,47401,734,8930,0.4884,Rented,47,Other,3,City_2,Approved,0,3412.4304545454547,75073.47,22,0,0
CUST08251,APP008251,2022-12-10,Business Loan,198481,120,11.82,Debt Consolidation,Student,92790,647,5606,0.3604,Mortgaged,61,Female,3,City_12,Declined,0,2908.884375,46542.15,16,0,0
CUST08252,APP008252,2022-12-10,Business Loan,569050,180,8.36,Travel,Salaried,38851,595,2139,0.3551,Rented,34,Other,2,City_36,Declined,0,2437.051111111111,21933.46,9,0,0
CUST08253,APP008253,2022-12-10,Home Loan,468322,60,11.01,Other,Self-Employed,41709,529,10058,0.5411,Owned,33,Female,1,City_13,Declined,0,3043.2670588235296,51735.54,17,0,0
CUST08254,APP008254,2022-12-10,Car Loan,366132,180,8.97,Home Purchase,Salaried,64848,597,4896,0.3755,Owned,35,Female,1,City_29,Declined,0,3000.2125,36002.55,12,0,0
CUST08255,APP008255,2022-12-10,Education Loan,421851,240,8.86,Medical,Unemployed,50730,689,0,0.3,Owned,21,Male,2,City_5,Approved,0,3573.679230769231,46457.83,13,0,0
CUST08256,APP008256,2022-12-10,Personal Loan,50000,48,8.17,Business,Salaried,115703,794,6122,0.3529,Mortgaged,52,Female,3,City_29,Approved,0,2756.52,27565.2,10,0,0
CUST08257,APP008257,2022-12-11,Home Loan,409227,24,10.0,Travel,Student,55936,769,0,0.3,Mortgaged,38,Other,3,City_44,Approved,0,4041.054,20205.27,5,0,0
CUST08258,APP008258,2022-12-11,Car Loan,440943,60,13.57,Debt Consolidation,Student,68380,698,13353,0.4953,Rented,31,Female,4,City_23,Approved,0,3356.358421052632,63770.810000000005,19,0,0
CUST08259,APP008259,2022-12-11,Car Loan,50000,24,11.73,Business,Retired,83594,654,6449,0.3771,Owned,36,Female,0,City_38,Approved,0,3960.582,19802.91,5,0,0
CUST08260,APP008260,2022-12-11,Business Loan,414785,360,12.95,Travel,Self-Employed,83114,701,6449,0.3776,Owned,28,Other,2,City_43,Approved,0,4009.4363636363637,44103.8,11,0,0
CUST08261,APP008261,2022-12-11,Home Loan,86388,24,8.3,Other,Student,65832,638,8009,0.4217,Rented,38,Male,4,City_24,Declined,0,2987.8082352941174,50792.74,17,0,0
CUST08262,APP008262,2022-12-11,Car Loan,50000,84,9.69,Business,Student,55971,817,0,0.3,Rented,32,Other,1,City_23,Approved,0,1366.2466666666667,8197.48,6,0,0
CUST08263,APP008263,2022-12-11,Home Loan,498947,360,10.22,Education,Salaried,110600,664,6590,0.3596,Rented,33,Other,1,City_39,Approved,0,2896.7772727272727,63729.1,22,0,0
CUST08264,APP008264,2022-12-11,Car Loan,148942,360,13.52,Education,Unemployed,57505,673,940,0.3163,Mortgaged,29,Other,1,City_41,Approved,0,2985.181666666667,17911.09,6,0,0
CUST08265,APP008265,2022-12-11,Business Loan,192607,12,12.15,Medical,Self-Employed,48957,502,3368,0.3688,Mortgaged,38,Female,0,City_12,Declined,0,3280.0928,82002.31999999999,25,0,0
CUST08266,APP008266,2022-12-11,Education Loan,448440,24,10.93,Education,Retired,43853,664,6743,0.4538,Owned,32,Male,2,City_17,Fraudulent - Detected,Income Falsification,2292.0266666666666,20628.24,9,2,1
CUST08267,APP008267,2022-12-11,Education Loan,254214,60,9.6,Medical,Retired,16829,746,2783,0.4654,Rented,51,Other,0,City_32,Declined,0,2928.9963157894736,55650.93,19,0,0
CUST08268,APP008268,2022-12-11,Car Loan,272975,360,12.82,Education,Unemployed,80540,594,0,0.3,Mortgaged,43,Male,3,City_23,Declined,0,3073.880588235294,52255.97,17,0,0
CUST08269,APP008269,2022-12-11,Car Loan,269686,60,13.72,Business,Unemployed,10000,619,6917,0.9917,Owned,24,Other,3,City_6,Declined,0,3137.0054545454545,34507.06,11,0,0
CUST08270,APP008270,2022-12-11,Home Loan,352139,360,11.26,Other,Retired,59856,743,7859,0.4313,Owned,44,Female,1,City_39,Approved,0,3566.596666666667,21399.58,6,0,0
CUST08271,APP008271,2022-12-11,Business Loan,266049,36,7.8,Travel,Unemployed,54878,561,579,0.3106,Rented,41,Female,2,City_2,Declined,0,2744.344,13721.720000000001,5,0,0
CUST08272,APP008272,2022-12-11,Home Loan,317118,60,9.4,Medical,Student,115999,764,1849,0.3159,Mortgaged,38,Female,4,City_9,Approved,0,2538.283529411765,43150.82,17,0,0
CUST08273,APP008273,2022-12-11,Home Loan,224466,240,12.72,Business,Student,14208,637,4210,0.5963,Owned,36,Female,3,City_3,Declined,0,2779.125789473684,52803.39,19,0,0
CUST08274,APP008274,2022-12-11,Personal Loan,352772,24,10.21,Travel,Salaried,37472,648,12685,0.6385,Owned,49,Male,4,City_41,Declined,0,3782.48,109691.92,29,0,0
CUST08275,APP008275,2022-12-11,Personal Loan,347076,84,11.88,Business,Salaried,56597,590,11925,0.5107,Rented,26,Female,4,City_22,Declined,0,3168.403888888889,57031.270000000004,18,0,0
CUST08276,APP008276,2022-12-11,Education Loan,584682,180,11.17,Home Purchase,Salaried,55061,710,9356,0.4699,Owned,37,Male,3,City_36,Fraudulent - Undetected,0,2694.19,64660.56,24,6,1
CUST08277,APP008277,2022-12-11,Business Loan,242812,36,13.85,Travel,Unemployed,46261,876,13302,0.5875,Owned,21,Female,4,City_47,Approved,0,2701.29,45921.93,17,0,0
CUST08278,APP008278,2022-12-11,Business Loan,272375,24,9.65,Home Purchase,Retired,57975,742,9309,0.4606,Mortgaged,43,Other,4,City_46,Approved,0,2851.6475,45626.36,16,0,0
CUST08279,APP008279,2022-12-11,Education Loan,335823,12,10.62,Debt Consolidation,Self-Employed,28510,610,6090,0.5136,Mortgaged,37,Female,4,City_11,Declined,0,2942.7573333333335,44141.36,15,0,0
CUST08280,APP008280,2022-12-11,Business Loan,444665,12,7.95,Travel,Student,68929,770,575,0.3083,Mortgaged,28,Female,0,City_39,Approved,0,3369.4025,40432.83,12,0,0
CUST08281,APP008281,2022-12-12,Personal Loan,136262,48,13.13,Business,Retired,10000,654,0,0.3,Owned,39,Other,2,City_46,Declined,0,2940.3732142857143,82330.45,28,0,0
CUST08282,APP008282,2022-12-12,Personal Loan,315536,84,9.78,Education,Retired,59355,789,3041,0.3512,Mortgaged,51,Female,1,City_39,Approved,0,3112.8364,77820.91,25,0,0
CUST08283,APP008283,2022-12-12,Personal Loan,50000,120,12.55,Education,Retired,44991,744,5764,0.4281,Mortgaged,39,Male,0,City_12,Approved,0,3117.0521428571433,87277.46,28,0,0
CUST08284,APP008284,2022-12-12,Home Loan,259270,180,7.52,Travel,Retired,85407,444,14211,0.4664,Mortgaged,22,Other,4,City_4,Declined,0,2629.9559090909092,57859.03,22,0,0
CUST08285,APP008285,2022-12-12,Car Loan,460909,180,13.57,Travel,Unemployed,103882,599,4096,0.3394,Mortgaged,37,Female,0,City_6,Declined,0,3326.2589999999996,66525.18,20,0,0
CUST08286,APP008286,2022-12-12,Education Loan,191078,360,14.3,Home Purchase,Student,51723,755,5611,0.4085,Owned,40,Male,0,City_36,Approved,0,3056.8386206896553,88648.32,29,0,0
CUST08287,APP008287,2022-12-12,Home Loan,326525,12,10.79,Education,Retired,94768,692,6380,0.3673,Owned,31,Other,2,City_15,Fraudulent - Undetected,Income Falsification,2746.089285714286,38445.25,14,4,1
CUST08288,APP008288,2022-12-12,Business Loan,220664,180,10.88,Business,Self-Employed,52097,598,5823,0.4118,Rented,60,Male,2,City_15,Declined,0,3371.6506896551723,97777.87,29,0,0
CUST08289,APP008289,2022-12-12,Car Loan,171089,360,11.81,Business,Retired,35846,629,12111,0.6379,Rented,23,Female,4,City_40,Declined,0,2858.386153846154,37159.02,13,0,0
CUST08290,APP008290,2022-12-12,Business Loan,445722,12,14.33,Debt Consolidation,Unemployed,103647,527,10311,0.3995,Owned,21,Female,0,City_21,Declined,0,3218.146190476191,67581.07,21,0,0
CUST08291,APP008291,2022-12-12,Education Loan,143211,36,11.41,Debt Consolidation,Unemployed,73019,672,5020,0.3687,Owned,28,Other,2,City_30,Approved,0,2806.6292307692306,36486.18,13,0,0
CUST08292,APP008292,2022-12-12,Car Loan,343944,60,8.02,Travel,Self-Employed,60110,856,2503,0.3416,Owned,21,Other,2,City_17,Approved,0,3612.32625,28898.61,8,0,0
CUST08293,APP008293,2022-12-12,Personal Loan,346252,360,11.46,Home Purchase,Self-Employed,77179,744,2748,0.3356,Mortgaged,47,Female,0,City_12,Approved,0,3450.4038095238093,72458.48,21,0,0
CUST08294,APP008294,2022-12-12,Personal Loan,172230,360,10.43,Medical,Salaried,66855,855,5131,0.3767,Owned,48,Female,2,City_7,Approved,0,4073.8987500000003,32591.190000000002,8,0,0
CUST08295,APP008295,2022-12-12,Car Loan,323352,180,12.83,Education,Salaried,58269,750,2156,0.337,Owned,21,Other,3,City_41,Approved,0,2708.463684210526,51460.81,19,0,0
CUST08296,APP008296,2022-12-12,Personal Loan,159757,180,9.62,Education,Salaried,26839,762,8621,0.6212,Mortgaged,27,Female,2,City_10,Declined,0,3538.8428000000004,88471.07,25,0,0
CUST08297,APP008297,2022-12-12,Personal Loan,378268,84,13.97,Debt Consolidation,Student,53236,837,2297,0.3431,Rented,25,Male,4,City_16,Approved,0,2334.526875,37352.43,16,0,0
CUST08298,APP008298,2022-12-12,Personal Loan,102758,48,13.1,Debt Consolidation,Salaried,75581,710,11221,0.4485,Owned,37,Male,4,City_6,Approved,0,3018.4493103448276,87535.03,29,0,0
CUST08299,APP008299,2022-12-12,Education Loan,249059,48,9.79,Debt Consolidation,Retired,56930,665,7760,0.4363,Owned,42,Male,1,City_21,Approved,0,4303.143333333333,25818.86,6,0,0
CUST08300,APP008300,2022-12-12,Car Loan,262084,180,9.96,Travel,Salaried,82558,762,0,0.3,Rented,52,Other,1,City_22,Approved,0,3031.066923076923,78807.74,26,0,0
CUST08301,APP008301,2022-12-12,Car Loan,466943,36,11.12,Medical,Unemployed,69591,796,10890,0.4565,Mortgaged,42,Female,0,City_39,Approved,0,3120.4447826086953,71770.23,23,0,0
CUST08302,APP008302,2022-12-12,Home Loan,321006,180,8.2,Medical,Self-Employed,38046,641,0,0.3,Owned,34,Male,4,City_45,Declined,0,2642.9456,66073.64,25,0,0
CUST08303,APP008303,2022-12-12,Business Loan,443252,48,12.33,Debt Consolidation,Unemployed,27020,622,11423,0.7228,Owned,34,Other,1,City_13,Declined,0,3572.99125,28583.93,8,0,0
CUST08304,APP008304,2022-12-12,Business Loan,383203,360,11.76,Travel,Self-Employed,56070,691,7977,0.4423,Owned,38,Male,0,City_43,Approved,0,2503.2325,40051.72,16,0,0
CUST08305,APP008305,2022-12-13,Home Loan,382245,240,9.73,Business,Unemployed,46894,746,13967,0.5978,Owned,39,Male,1,City_5,Declined,0,4208.4622222222215,37876.159999999996,9,0,0
CUST08306,APP008306,2022-12-13,Business Loan,250210,24,11.97,Home Purchase,Retired,68408,743,0,0.3,Owned,36,Other,2,City_4,Approved,0,3479.0296153846157,90454.77,26,0,0
CUST08307,APP008307,2022-12-13,Personal Loan,453135,360,8.19,Business,Unemployed,42046,566,5567,0.4324,Mortgaged,38,Female,3,City_20,Declined,0,2404.784285714286,16833.49,7,0,0
CUST08308,APP008308,2022-12-13,Car Loan,246574,12,14.16,Business,Self-Employed,44615,832,4896,0.4097,Owned,37,Male,1,City_3,Approved,0,2384.672,23846.72,10,0,0
CUST08309,APP008309,2022-12-13,Home Loan,50000,48,7.97,Other,Student,86326,628,2524,0.3292,Owned,23,Male,2,City_24,Declined,0,2612.368888888889,70533.96,27,0,0
CUST08310,APP008310,2022-12-13,Education Loan,267781,240,9.8,Travel,Self-Employed,63705,658,8958,0.4406,Rented,39,Other,3,City_22,Approved,0,2581.4044444444444,23232.64,9,0,0
CUST08311,APP008311,2022-12-13,Personal Loan,368021,120,14.29,Business,Self-Employed,42431,607,3717,0.3876,Rented,29,Male,1,City_9,Declined,0,3657.037777777778,32913.340000000004,9,0,0
CUST08312,APP008312,2022-12-13,Education Loan,59006,240,10.29,Education,Self-Employed,60441,895,10763,0.4781,Mortgaged,40,Female,4,City_31,Approved,0,1922.0639999999999,19220.64,10,0,0
CUST08313,APP008313,2022-12-13,Personal Loan,167234,240,13.7,Education,Self-Employed,94472,699,1278,0.3135,Owned,42,Male,3,City_15,Approved,0,2404.102,48082.04,20,0,0
CUST08314,APP008314,2022-12-13,Home Loan,115411,360,8.56,Debt Consolidation,Unemployed,67344,611,0,0.3,Rented,49,Male,2,City_42,Fraudulent - Undetected,Identity Theft,3160.1086363636364,69522.39,22,10,1
CUST08315,APP008315,2022-12-13,Car Loan,418007,240,7.97,Medical,Salaried,74823,749,2016,0.3269,Owned,37,Other,4,City_7,Approved,0,2502.2942857142853,17516.059999999998,7,0,0
CUST08316,APP008316,2022-12-13,Education Loan,550929,240,8.26,Medical,Student,41194,741,7293,0.477,Owned,31,Male,2,City_15,Declined,0,3185.502,47782.53,15,0,0
CUST08317,APP008317,2022-12-13,Car Loan,268545,120,14.3,Education,Salaried,85660,664,9007,0.4051,Owned,46,Other,1,City_16,Approved,0,3881.946,19409.73,5,0,0
CUST08318,APP008318,2022-12-13,Personal Loan,379729,180,8.12,Education,Unemployed,117952,747,1174,0.31,Rented,38,Male,2,City_38,Approved,0,3743.882857142857,26207.18,7,0,0
CUST08319,APP008319,2022-12-13,Car Loan,375827,24,12.06,Debt Consolidation,Student,40213,613,7083,0.4761,Mortgaged,57,Other,0,City_16,Declined,0,3285.535,45997.49,14,0,0
CUST08320,APP008320,2022-12-13,Car Loan,533069,240,10.58,Medical,Self-Employed,30452,640,6405,0.5103,Mortgaged,23,Female,2,City_4,Declined,0,3519.95875,28159.67,8,0,0
CUST08321,APP008321,2022-12-13,Car Loan,202117,24,13.53,Other,Unemployed,64388,519,5829,0.3905,Owned,32,Other,2,City_33,Declined,0,3007.141153846154,78185.67,26,0,0
CUST08322,APP008322,2022-12-13,Car Loan,267018,180,9.56,Education,Salaried,81887,574,11992,0.4464,Owned,30,Female,4,City_25,Declined,0,2600.1270588235298,44202.16,17,0,0
CUST08323,APP008323,2022-12-13,Car Loan,248884,24,7.7,Business,Salaried,57715,824,3853,0.3668,Rented,56,Other,2,City_4,Approved,0,3300.682380952381,69314.33,21,0,0
CUST08324,APP008324,2022-12-13,Business Loan,311305,180,12.74,Other,Student,33669,811,1248,0.3371,Owned,42,Male,3,City_15,Approved,0,3157.6235294117646,53679.6,17,0,0
CUST08325,APP008325,2022-12-13,Car Loan,675647,36,11.62,Other,Self-Employed,57285,685,5303,0.3926,Owned,21,Female,2,City_12,Approved,0,3616.245,28929.96,8,0,0
CUST08326,APP008326,2022-12-13,Education Loan,304621,24,10.54,Business,Student,74952,813,4350,0.358,Owned,21,Male,1,City_45,Approved,0,3043.7555,60875.11,20,0,0
CUST08327,APP008327,2022-12-13,Business Loan,171793,84,9.76,Debt Consolidation,Student,49824,667,8615,0.4729,Owned,46,Other,0,City_41,Approved,0,2600.272352941177,44204.630000000005,17,0,0
CUST08328,APP008328,2022-12-13,Education Loan,126825,84,13.8,Home Purchase,Salaried,75181,660,5031,0.3669,Owned,27,Other,0,City_36,Approved,0,2711.621818181818,29827.84,11,0,0
CUST08329,APP008329,2022-12-14,Personal Loan,487896,12,8.35,Other,Self-Employed,89117,684,6012,0.3675,Rented,38,Male,2,City_40,Approved,0,2659.2555555555555,47866.6,18,0,0
CUST08330,APP008330,2022-12-14,Education Loan,171111,120,8.49,Other,Retired,66005,670,3853,0.3584,Mortgaged,35,Other,0,City_10,Approved,0,2879.743846153846,74873.34,26,0,0
CUST08331,APP008331,2022-12-14,Business Loan,399538,12,7.6,Travel,Self-Employed,59301,662,0,0.3,Rented,57,Male,4,City_2,Approved,0,3836.431818181818,84401.5,22,0,0
CUST08332,APP008332,2022-12-14,Personal Loan,198046,48,8.01,Home Purchase,Self-Employed,80733,771,5728,0.3709,Owned,35,Other,0,City_8,Approved,0,3295.997272727273,72511.94,22,0,0
CUST08333,APP008333,2022-12-14,Personal Loan,109996,84,13.5,Home Purchase,Salaried,38597,692,9724,0.5519,Rented,33,Female,1,City_4,Approved,0,3191.7085714285713,44683.92,14,0,0
CUST08334,APP008334,2022-12-14,Car Loan,390779,180,13.06,Education,Self-Employed,36132,736,7335,0.503,Mortgaged,43,Other,2,City_24,Fraudulent - Undetected,0,3322.1784615384613,43188.32,13,2,1
CUST08335,APP008335,2022-12-14,Education Loan,205388,180,8.22,Medical,Salaried,53335,762,0,0.3,Owned,49,Male,0,City_4,Approved,0,3539.639545454546,77872.07,22,0,0
CUST08336,APP008336,2022-12-14,Car Loan,363813,360,12.96,Education,Student,47703,711,3645,0.3764,Owned,39,Male,1,City_48,Declined,0,3690.722,55360.83,15,0,0
CUST08337,APP008337,2022-12-14,Car Loan,374892,120,11.99,Home Purchase,Unemployed,39916,602,4002,0.4003,Rented,21,Female,0,City_12,Fraudulent - Detected,Identity Theft,2868.107,28681.07,10,2,1
CUST08338,APP008338,2022-12-14,Car Loan,381939,60,10.21,Travel,Self-Employed,105761,571,7216,0.3682,Owned,46,Male,1,City_48,Declined,0,3793.5449999999996,37935.45,10,0,0
CUST08339,APP008339,2022-12-14,Car Loan,259777,84,8.09,Home Purchase,Retired,114299,691,5576,0.3488,Rented,24,Female,2,City_20,Approved,0,3103.3182758620687,89996.23,29,0,0
CUST08340,APP008340,2022-12-14,Business Loan,402927,180,11.72,Business,Salaried,51157,666,0,0.3,Mortgaged,22,Male,1,City_35,Approved,0,3069.383846153846,79803.98,26,0,0
CUST08341,APP008341,2022-12-14,Education Loan,161618,36,13.38,Education,Salaried,62292,686,883,0.3142,Owned,33,Female,0,City_35,Approved,0,2845.4435294117648,48372.54,17,0,0
CUST08342,APP008342,2022-12-14,Business Loan,50000,84,10.44,Debt Consolidation,Retired,55303,678,3546,0.3641,Mortgaged,39,Other,1,City_9,Approved,0,3386.0020000000004,67720.04000000001,20,0,0
CUST08343,APP008343,2022-12-14,Business Loan,406033,48,10.47,Education,Student,87687,886,2398,0.3273,Owned,52,Male,2,City_11,Approved,0,2746.2985185185184,74150.06,27,0,0
